3.805764734651178927e+00,4.019264814089080318e+00
3.398368495736621586e+00,4.479812942746649540e+00
4.818083425312993384e+00,3.922459541645326730e+00
3.819267353192925096e+00,5.173342470939678250e+00
4.364176708656439807e+00,4.167198164595626864e+00
4.715040100361570730e+00,5.435820535905547146e+00
3.085872376293757213e+00,5.503570631441618843e+00
3.596387358566036418e+00,5.542497097222232938e+00
5.017964030198813319e+00,6.641807225947084170e+00
5.408945589598993742e+00,5.518265808882778067e+00
3.622918088500941991e+00,5.017570245729875644e+00
3.341293233767235193e+00,6.729936997076303662e+00
3.767276039968377788e+00,5.835179669238948819e+00
3.189431001488899575e+00,6.479795699348075644e+00
3.497076929091937014e+00,5.035774812247490573e+00
3.460603952099670533e+00,4.225738659633702099e+00
3.112382207487940367e+00,4.298756455288009093e+00
2.820239732679966416e+00,4.192304182339649188e+00
4.218155385379385613e+00,4.189899534251626534e+00
4.614136416735127533e+00,3.836140494305510629e+00
4.437118455541097184e+00,4.976101068775920844e+00
3.089274742426413312e+00,5.214909455636651536e+00
4.402964274118410515e+00,5.643542752444233201e+00
3.931816369894244101e+00,6.402707290739321877e+00
3.844199537376825848e+00,4.892955874520209747e+00
4.289064391573634616e+00,4.903375151127877807e+00
3.818027842268187033e+00,8.016968106091079349e+00
4.069857402713702221e+00,2.792638711938357332e+00
3.740264460370977151e+00,5.348732175322525428e+00
4.166020090484318317e+00,5.778765408283425664e+00
3.136412226861505559e+00,3.651602822326115216e+00
4.208285456075574693e+00,5.367667809682635571e+00
2.903901908039532298e+00,4.947214397228008487e+00
4.828739873759066548e+00,5.794086596790251065e+00
3.453839987689740543e+00,3.973123509973609302e+00
4.319722184769936746e+00,5.476927022382439780e+00
4.296223807651681881e+00,3.980734435389103432e+00
5.296923229766527186e+00,4.935531497649034982e+00
3.701970185911819033e+00,5.547114203059261506e+00
4.019150481913580819e+00,6.177385035282671133e+00
4.166956943086737475e+00,5.085602610451231520e+00
3.577652824319558444e+00,4.029231980479854869e+00
4.602715644504785431e+00,6.049431494622219851e+00
4.962472224673753374e+00,5.629469494086479564e+00
5.434080801353474044e+00,5.040897938123626076e+00
3.093391569408795228e+00,5.437481877001997255e+00
3.591451881153200354e+00,5.073465708637570515e+00
3.630088919440005224e+00,5.862509083483739225e+00
2.787209548363648537e+00,5.452736811681726081e+00
3.975671510852885504e+00,5.236641881098893059e+00
4.144225519437697791e+00,6.022525511501829243e+00
4.043124960888104802e+00,5.832371786473800945e+00
3.664507880316263844e+00,5.309209612925363864e+00
4.793751901693540596e+00,4.194342800054555731e+00
3.910436154681535381e+00,3.734577011141101188e+00
4.102341322727073525e+00,3.857081435331408237e+00
3.016648079322792775e+00,4.476344574980609003e+00
4.293682474924624515e+00,4.973474190232229475e+00
3.776445286900545817e+00,4.403361730865110957e+00
4.232847825252903817e+00,5.542989317539302796e+00
3.806506326627016712e+00,4.764943019558022463e+00
4.290145388707647278e+00,4.857283145534735169e+00
3.693084640112318962e+00,4.775940819327944453e+00
4.392235881550025312e+00,4.721716101402449794e+00
5.196226228486799492e+00,4.647316433673576164e+00
3.677970242415418589e+00,4.721474184927981987e+00
4.200025824145557252e+00,4.581972022724070115e+00
3.214076120219451660e+00,5.049053500946181217e+00
5.485311062878645672e+00,5.585832399116862135e+00
3.901068340400372314e+00,5.723033224503988770e+00
4.692001457307640067e+00,6.344684599813245285e+00
3.883867233415779996e+00,4.465635300544819053e+00
3.460545702458350359e+00,5.586490682066695967e+00
4.826563457074476204e+00,4.347475185285987642e+00
4.662286603075478375e+00,6.294536415100648874e+00
5.278618240349889135e+00,6.356295351116110659e+00
3.274414663609487075e+00,4.829070012573559723e+00
4.083889528198493046e+00,5.884952190073842182e+00
2.737544345734716167e+00,3.842287536591976860e+00
2.875016208414114871e+00,3.941404776861552328e+00
3.604396796804567593e+00,5.413914102167681541e+00
4.592627622797325948e+00,4.049710818113486432e+00
4.811450650142073293e+00,4.776019914206021788e+00
3.392249446266362156e+00,5.474351938525671812e+00
3.018729223487102598e+00,5.757705177581427414e+00
4.168000206529926643e+00,4.260533855715642026e+00
4.078453710890626027e+00,5.006223768902848370e+00
3.465550477819080655e+00,2.888544802161232550e+00
4.449615910713498934e+00,5.308968284762183742e+00
3.012728959104729043e+00,5.654448036886505768e+00
4.229705189275512645e+00,3.264309087370239837e+00
5.472648267258337640e+00,5.662346515161275740e+00
2.969333523431214594e+00,4.393397845787279543e+00
5.039810987990388291e+00,4.996624221615213912e+00
3.478578518577665868e+00,4.825047410289518446e+00
3.842816491114327437e+00,5.061507855650280163e+00
4.618420013217443554e+00,5.871008645421181171e+00
4.459086571490343154e+00,5.862607985834414670e+00
2.563362972988222133e+00,3.687760003065270631e+00
4.033173247708640830e+00,5.733068490797670336e+00
3.772936050738574298e+00,5.738018129471599948e+00
3.743538749089593498e+00,7.190508682838480325e+00
4.388470990842662900e+00,4.575119349650842437e+00
3.222551083771767910e+00,4.817908207942115162e+00
2.788813374881578433e+00,5.633861581888125691e+00
5.364594777574221318e+00,5.037165862740243583e+00
3.559924926896966824e+00,4.558628396378280989e+00
3.445218004082103214e+00,5.193054157790031766e+00
4.557745591778411764e+00,3.833065586764051069e+00
3.381200082777898519e+00,4.808628727038513517e+00
3.188978399154208887e+00,5.930361854099902352e+00
4.288398465751637190e+00,4.486205544544239920e+00
5.205105686133975951e+00,4.333892168277480472e+00
3.254445007407752222e+00,4.072618476185191128e+00
3.490362522572004522e+00,4.067824267952611983e+00
4.769055308057671638e+00,5.575014923279441703e+00
3.661936162053804455e+00,4.962267400297877273e+00
4.294276833410679117e+00,4.694480863689833861e+00
3.344329245938134854e+00,4.471478338877154179e+00
4.525978464714979665e+00,6.344087062357713691e+00
2.714907392673781672e+00,6.854573664188365001e+00
4.706113246103421410e+00,4.627002547242249797e+00
4.744340305534391788e+00,3.607362070041762792e+00
4.672377796208261991e+00,4.657926995031575146e+00
4.222505543035516951e+00,4.134890515378319087e+00
3.099386515859585689e+00,5.486975260373939456e+00
4.267494353858364065e+00,4.507055406359196326e+00
4.641828626341732544e+00,4.490078350569053356e+00
3.283061503735157594e+00,5.331657751937121326e+00
4.098717016345064579e+00,4.711318741796820753e+00
3.286338984727944279e+00,5.258679126860839048e+00
4.168969683097735413e+00,5.908059432989674065e+00
2.451010735738656354e+00,4.636299858429304699e+00
4.901438453610115431e+00,5.368901284933270013e+00
4.714116432215229580e+00,4.823796015418262861e+00
3.426638914450026441e+00,5.102423892736756450e+00
3.334329314432133984e+00,5.185270896290641751e+00
2.634778241591660297e+00,5.153984276577315171e+00
4.380862277762522794e+00,3.963502156585110292e+00
4.360973714624845066e+00,6.118921680340435820e+00
3.645238696895003905e+00,4.394280781842359040e+00
4.235493191492363252e+00,4.517158447469923566e+00
5.170118335438566248e+00,4.188475005454590949e+00
4.372520298750982803e+00,4.803381609343173153e+00
3.870999892791606278e+00,4.105642735209552363e+00
4.450855815799672044e+00,5.320116366618253601e+00
4.383544866088521452e+00,5.577893275797117134e+00
4.065706134882379530e+00,5.085097221500129550e+00
4.393146034377656051e+00,5.306704338961830025e+00
4.035097769233932929e+00,5.430981697923130902e+00
4.645865000028728709e+00,5.465388866933214018e+00
4.887432772640025291e+00,6.659700823430191541e+00
4.249187173827877473e+00,5.222497608029638805e+00
3.468843375953667874e+00,5.795064903749320706e+00
4.201535902522142152e+00,5.081034956850672302e+00
3.955791388860028679e+00,5.927818894966581098e+00
3.386068598332199198e+00,4.330150906316270643e+00
3.846649206984626979e+00,5.757688747853325850e+00
4.687071549465681386e+00,4.189149702796408192e+00
2.581477116942016536e+00,6.090941898999611581e+00
4.249305726533458838e+00,4.086411521198712649e+00
4.621531365661151192e+00,4.802060618657599811e+00
4.015243504875534164e+00,5.666145410361558277e+00
3.497793278917496806e+00,5.374585951145177454e+00
4.539981871746892494e+00,4.802738990434384903e+00
3.965064651703840592e+00,4.917060690654806443e+00
3.990329252951040573e+00,4.673237707670898189e+00
3.443920388410510736e+00,4.259570096904344183e+00
4.140959959227250131e+00,5.177513861341020096e+00
4.545008526038586183e+00,3.799224666952744744e+00
3.139306031333916280e+00,5.550669899076657643e+00
3.882888724296158944e+00,5.080487653614761179e+00
4.313143925451162097e+00,5.371358012106868252e+00
3.753302665070529009e+00,6.890093282757584703e+00
5.210479994160772677e+00,5.419173561617409263e+00
2.021386450339612395e+00,3.507902792028878558e+00
2.472341960087824475e+00,4.620930686943212962e+00
4.237670266159855537e+00,4.799582972825914062e+00
4.759415654365017900e+00,6.400417427457425923e+00
4.341586830413243447e+00,4.428410030923955354e+00
3.695212977043015101e+00,4.715600787356573953e+00
4.502703728159154650e+00,4.781942829306649934e+00
3.157073043627758757e+00,5.437197816398797734e+00
4.167933693430259545e+00,5.131092087335852092e+00
2.957537986937983199e+00,4.230307693838404326e+00
4.152537783649199454e+00,5.643817164997415148e+00
4.697651131300188077e+00,4.403587456736834049e+00
4.588354275239747260e+00,5.120015838098495031e+00
4.525086315293044059e+00,6.991034222716145052e+00
4.339770843389398003e+00,3.351486915479800821e+00
3.618540402850451532e+00,6.312931396600900413e+00
3.295529544953914147e+00,4.615746071364154268e+00
4.003357236526827734e+00,5.643092225918601379e+00
3.288832940987542752e+00,5.392148253156054061e+00
3.557665090428957289e+00,4.823006492243632870e+00
3.717796841891586546e+00,5.655276876418425580e+00
4.371186176904848786e+00,4.512268206277498805e+00
5.614458901331267349e+00,4.949369245259815031e+00
4.424931216045266957e+00,5.440566156579393464e+00
3.059269149562489520e+00,4.109809889763631929e+00
4.251950882520377561e+00,6.000298419056976584e+00
4.044957923294569824e+00,4.453928375546165164e+00
4.139112263712551254e+00,4.669205311596421382e+00
3.031922962009403033e+00,4.746723126696704043e+00
5.130443229254452397e+00,5.084237853000369789e+00
3.610702828258015806e+00,4.806511664567514330e+00
2.951286778724064419e+00,4.863267879072008526e+00
4.163993138234101110e+00,4.197274560405333865e+00
4.761551744735468716e+00,5.293087058246062959e+00
3.194858004772938465e+00,4.680757322371377427e+00
4.018389932612086213e+00,5.623044549578731122e+00
2.889929938059689007e+00,4.955353168411893883e+00
5.424078812660244608e+00,4.938394574575768026e+00
4.719076550902828515e+00,4.110813516841781201e+00
4.185245686788803710e+00,4.624905808685026543e+00
5.004306417586588118e+00,4.698538832611067306e+00
3.044033965227012750e+00,4.919640441711712775e+00
3.281124020269631014e+00,5.821967717774698237e+00
4.728289147547618754e+00,4.524048098745656610e+00
4.929086417745656590e+00,4.938213772058573703e+00
3.366152741833049689e+00,3.745637263953278673e+00
4.409939340879108549e+00,5.239636305728783583e+00
4.183275714804773671e+00,5.217078287362171274e+00
4.775625424387190066e+00,4.904213713224844895e+00
4.623224050483032421e+00,4.686838137297105078e+00
3.583779842558213247e+00,3.958516536947489506e+00
5.378158462959137687e+00,4.852902742266574698e+00
3.111071181128965080e+00,5.688166143022236554e+00
2.955220903567647106e+00,5.218858269598642075e+00
3.281613351213948704e+00,6.461805356482829943e+00
3.417544903650657773e+00,5.937370834267012398e+00
3.022621524592429498e+00,4.526303089264080093e+00
3.092813301977738849e+00,5.996063894124664451e+00
4.331267549750564605e+00,4.611038858545095209e+00
4.651547435820495124e+00,5.968476774221636028e+00
3.086591414288923918e+00,5.700951423757937064e+00
3.744720654195931253e+00,4.615564998905141714e+00
3.396663559615393790e+00,5.999479726963389936e+00
5.204282058979992520e+00,4.970240358778240441e+00
3.241874726219776903e+00,6.110563352403842075e+00
4.709820584455831849e+00,4.919478683126477847e+00
4.954672542028663251e+00,5.761802688807835082e+00
3.807176967052924521e+00,5.020678503977570095e+00
4.310419981714939119e+00,4.994531094769716795e+00
3.504682417864614319e+00,5.085029468251907936e+00
4.763665098133189169e+00,5.479021650010776234e+00
3.896534316614661986e+00,5.966925766735339920e+00
2.810830489081562078e+00,5.445912802905808370e+00
3.534310816581654358e+00,4.982916860949027082e+00
3.111697324983736745e+00,5.191993797666198063e+00
4.621508414964595524e+00,5.180282902609580908e+00
2.933813088022013460e+00,6.006817431415829134e+00
3.847587165718851843e+00,4.852273029390343773e+00
4.394176076687858590e+00,5.377109527329147376e+00
4.512982112515152799e+00,4.777869107548328387e+00
4.405098756393743820e+00,4.773625464329546375e+00
4.806228186995834761e+00,4.407764146081853518e+00
3.589501151337463725e+00,4.196469019852195004e+00
4.030911932017258614e+00,5.595091862253643633e+00
3.463014861525019583e+00,5.375847082053392789e+00
3.884310396077162775e+00,4.860021824077513486e+00
4.776237570103584851e+00,4.652162416293401215e+00
4.291010532371960728e+00,5.187798063728720876e+00
3.484797622102596470e+00,5.076024652164517370e+00
3.929825518129891559e+00,5.032428071143024262e+00
3.469733115255190459e+00,4.355037737202542836e+00
3.791278577869357402e+00,6.321113423958875543e+00
5.200270825190293600e+00,6.443113687953769819e+00
5.216606827307321836e+00,4.727458179442018960e+00
4.557239488722390597e+00,5.167986347846077244e+00
3.458375212117579700e+00,3.420908331056280005e+00
3.009498819549492055e+00,6.193188048025694670e+00
3.881837100256900985e+00,5.358349344074469833e+00
3.991815309101979903e+00,5.693314752758483088e+00
4.352440787214012730e+00,5.032235087032169041e+00
4.778138950307337041e+00,4.297170017961101429e+00
3.910443662222469197e+00,5.460079963085929577e+00
4.448406297915802554e+00,3.543691501512450603e+00
4.825029654565999415e+00,5.706696814553688490e+00
3.428617339146014409e+00,5.176217073023822834e+00
4.488183802263629119e+00,4.932946665562588429e+00
4.748707902455858054e+00,4.305756299477167204e+00
3.303057599493906871e+00,5.901758707492873235e+00
3.661550235926037455e+00,6.102389078460872085e+00
4.010050607789454880e+00,4.571926005330269049e+00
3.919077672094155584e+00,5.895467218986556901e+00
4.220331570629966222e+00,5.708800116089495447e+00
3.649243454896114791e+00,3.810628315348014272e+00
3.733856821913585922e+00,6.056337123985484183e+00
3.358186501649305988e+00,5.054256109234884775e+00
5.475467445377855569e+00,5.582217330370118802e+00
3.434528927178783331e+00,4.980984110849637325e+00
4.814961215220142421e+00,4.548759179324960655e+00
3.907018105293870835e+00,3.583556944276393708e+00
4.329531149807653634e+00,5.209754618445802343e+00
3.490560283149833243e+00,5.263940452112057855e+00
3.171959542486179728e+00,4.720697012060005804e+00
3.353476231168050603e+00,5.153093715104442474e+00
4.599892741607709112e+00,5.435188435749521929e+00
3.760046078110316881e+00,4.893500925844096017e+00
3.824364130284292784e+00,4.992971418198745681e+00
5.016938015216872770e+00,5.971281599131265772e+00
4.030281217682122552e+00,5.190691559646972486e+00
4.727267230553604982e+00,4.648483892613470836e+00
3.559804969586387813e+00,4.771431668895579570e+00
4.452702121924785317e+00,3.389334661471363752e+00
3.683268255315912842e+00,5.681248871391369804e+00
4.289238648717988767e+00,4.659012084498169948e+00
3.605463192300362163e+00,4.717260607832303165e+00
3.185764364429522377e+00,4.862051638350195049e+00
2.850288291366721793e+00,4.675701830619360067e+00
3.994540874378436079e+00,4.445557412591445434e+00
2.745894614527177424e+00,4.704149403529118700e+00
4.014592244748752314e+00,4.645614830200848644e+00
3.003214136986330551e+00,4.021597305878376716e+00
3.827683426423808211e+00,5.033129991613458643e+00
4.653766282622068040e+00,5.590805737965894195e+00
3.736673551280226047e+00,4.865653793448041498e+00
4.432819731069176150e+00,4.546608428263001045e+00
4.514601147827869809e+00,5.797328071121428117e+00
2.537835944988043213e+00,6.349563847307894804e+00
4.895506780781923695e+00,6.213390853241294920e+00
5.133564978634237441e+00,4.052643469277824373e+00
3.722335708760383000e+00,4.544665842818175427e+00
5.127621380932582795e+00,4.560082239044151997e+00
3.660355653174517165e+00,4.191279949295991791e+00
2.902258443259620790e+00,4.671454278497664703e+00
2.159319280063436430e+00,5.832313082296320061e+00
4.983573095935504682e+00,4.847940588544877194e+00
4.040749457652716536e+00,4.620274705365557288e+00
4.215680278606781073e+00,4.665998794529237159e+00
4.319915270005363794e+00,5.474433133686475550e+00
4.911582796102994308e+00,5.791856834024938117e+00
4.950429328526420036e+00,5.121139526442936685e+00
3.534127222798390644e+00,5.450887797970682236e+00
3.586444982487774435e+00,5.026136836282605103e+00
4.426705982903701653e+00,6.167512292006632535e+00
4.304935970684895530e+00,5.243198420935043735e+00
3.460945233225647399e+00,4.979099211714729023e+00
2.976096735522992809e+00,4.422458106235989561e+00
2.885414464318079908e+00,4.071483668683018031e+00
4.242890946455427859e+00,4.309799843829222432e+00
3.322481013127930982e+00,5.510862708198892790e+00
4.654911858654411816e+00,5.277684938624251920e+00
2.816067618565701203e+00,4.631683742550062988e+00
4.035995771679782962e+00,4.509728867490393256e+00
5.494612316716615652e+00,5.898959693508365021e+00
5.326815413986553338e+00,3.837372967115909361e+00
3.006180110374073067e+00,4.935711603439829176e+00
2.300164752418334846e+00,5.588761038720674534e+00
4.302247869026352589e+00,5.390981556932437080e+00
4.310795942369175293e+00,5.249880346967162659e+00
4.614526690709460865e+00,4.788154881622750381e+00
3.910699134863334869e+00,5.382474604903666915e+00
4.318036575439863967e+00,6.132964612974928897e+00
3.286621597602899847e+00,4.608362714907993762e+00
3.286159182370785192e+00,5.532399786487642857e+00
4.049739640273723573e+00,4.692602330844352743e+00
2.918497534697725992e+00,4.828912741578136547e+00
4.037587703992151944e+00,4.257693056481689275e+00
3.408229911742683971e+00,5.175865457626626309e+00
4.760534669399369534e+00,4.372885138563794349e+00
4.313712168787833257e+00,4.698860814784645790e+00
4.302732504750631293e+00,4.493714585883477497e+00
3.767300893585216137e+00,5.959036453928328037e+00
2.976252593908905730e+00,3.663431832613654571e+00
3.960643124302095419e+00,5.931501154517205165e+00
2.710111274334128684e+00,5.058030392893956062e+00
2.899317404427000699e+00,4.870080871786480081e+00
4.114018318341121194e+00,4.900220859271447793e+00
4.221244750129811152e+00,4.196970870658824460e+00
4.454377207471944544e+00,5.739012979378983026e+00
4.720607284463639530e+00,5.296218918674230558e+00
5.069632270052196077e+00,4.425307102616831578e+00
3.625706839795961756e+00,5.835837062189596303e+00
4.341924872298207561e+00,6.347454308537979095e+00
3.979784597110373134e+00,5.495378017661433745e+00
3.638276574421634990e+00,4.922289905925418374e+00
3.366982767442187274e+00,6.322312787586021443e+00
4.721810532325658727e+00,5.185618969737249451e+00
3.544467595759647871e+00,4.326813710244869604e+00
3.648060512114318588e+00,5.479900341859883284e+00
4.481868226174291259e+00,4.884876698547969909e+00
4.780235241780454558e+00,5.248453523222494255e+00
3.188420057178186440e+00,5.586251287219271333e+00
4.954419868774444069e+00,5.019547954535437562e+00
4.285551096522856263e+00,4.722689543002877244e+00
4.352894473298626998e+00,5.319898772999753334e+00
2.611942488322896772e+00,5.212704304034740055e+00
4.415856792662966157e+00,4.630723736715419925e+00
4.654922239108349125e+00,5.771969996592645202e+00
3.352825572920095976e+00,3.840192886003545247e+00
4.515363585401173552e+00,5.163387925950478241e+00
5.327842682104139804e+00,4.673918882178752732e+00
4.022359908125213934e+00,4.829285415769690282e+00
4.038155548771938719e+00,4.721615000954480834e+00
3.979449542366205517e+00,4.858159614156610573e+00
3.844585285743947534e+00,4.831418555769078971e+00
4.274687454595103908e+00,4.232573981742195457e+00
3.553698470410375343e+00,4.807382611790878002e+00
3.461418995599064630e+00,5.584788779038886375e+00
3.246705543632697477e+00,5.815715224069578859e+00
6.064834691739541483e+00,5.342592728771702326e+00
3.130250073010039102e+00,5.665431934452943352e+00
4.568940623085104846e+00,5.016514524750687265e+00
5.219499655551512518e+00,5.405935669529200460e+00
4.270435417229720976e+00,5.256544210765840219e+00
3.558966217380969077e+00,5.059015543955072580e+00
4.399953149718118794e+00,4.651703371342842175e+00
3.885978793007628163e+00,5.469197244403901870e+00
2.846930050987596328e+00,5.622326417847215652e+00
4.699237154314824139e+00,4.091340631178946197e+00
5.430906441584517630e+00,6.000392501031946324e+00
4.125087859415098812e+00,5.455385362158016171e+00
3.976576310834849082e+00,4.007046127749497089e+00
4.858288964535859122e+00,4.877138127073838980e+00
2.800843977889020397e+00,5.262430101691819573e+00
4.161972518639390550e+00,4.557925386762859965e+00
4.050224202494796977e+00,4.816945089376881484e+00
5.129260549608029685e+00,5.643173945312232931e+00
2.764927175140912574e+00,4.692296516632556092e+00
2.857632898858303960e+00,4.420910672560718346e+00
3.042420033685340197e+00,3.657092870013109120e+00
3.048418874809878609e+00,6.086435229963845117e+00
3.785501053829175788e+00,5.119008810219288996e+00
4.523164896438647276e+00,4.711403205450217513e+00
3.559077386698832335e+00,5.028322424703204341e+00
4.356436319747869490e+00,4.748662390136518141e+00
4.505225997390272852e+00,4.861502081941256215e+00
3.693388922871048141e+00,4.294354409681752749e+00
4.961550917421432061e+00,3.973699305348064925e+00
2.674365989749736716e+00,5.758323820922074177e+00
3.776706091223728468e+00,5.220182450472232283e+00
3.426234498318607713e+00,3.604754411905009004e+00
3.261053607459258874e+00,3.784316696709697503e+00
3.627563888419124360e+00,5.114364566091812669e+00
4.495266860964399314e+00,5.015329613285572918e+00
3.664030484042526403e+00,5.638523324489066901e+00
3.910990301985573403e+00,4.831034514319307860e+00
4.496463840386736521e+00,5.458340472367811280e+00
3.614584876685199344e+00,5.404712817050297602e+00
4.486023366854994698e+00,4.982304963972026712e+00
3.366745605396128660e+00,4.752694878738432216e+00
2.581794623668511868e+00,5.585866000950689525e+00
3.762795455824726076e+00,5.973235749279077744e+00
3.383966725672080678e+00,4.202242724481090264e+00
3.284893326362065213e+00,4.841375164059453340e+00
3.406293419733282146e+00,5.478485552280389470e+00
4.362904572931977754e+00,6.031362063244605665e+00
3.581212105523223332e+00,4.142196456221046041e+00
3.674292876723245005e+00,4.351801775335903066e+00
3.600063821626388272e+00,5.229077992504964634e+00
4.235540644048628955e+00,4.831082300617961955e+00
3.392744354619586122e+00,4.850767702962190953e+00
3.906192146328860915e+00,4.932453324428126784e+00
5.356671721193549729e+00,4.484150492693432355e+00
4.096453088647221463e+00,5.234257987938510048e+00
3.157301385107706970e+00,3.676209901613828990e+00
3.226156021848729516e+00,4.820358044580157930e+00
3.888627333079640369e+00,4.922835844746054512e+00
3.502544885050157930e+00,4.242538619051110516e+00
4.877433056262733047e+00,5.448822603846824819e+00
5.059922233909752265e+00,4.166963918638668218e+00
4.710670081261316255e+00,5.013675324144664103e+00
3.449848691425637881e+00,6.328774204598986763e+00
4.547394479384801791e+00,6.527644406427221213e+00
4.306081742024688630e+00,5.394455861172863465e+00
5.027669997800866319e+00,5.774109040307476626e+00
2.714071467212080258e+00,3.500524087941268458e+00
4.814131362065772635e+00,5.664321821649423327e+00
2.573571631038319651e+00,4.835490454273928762e+00
4.180518097292686974e+00,4.738235534090257772e+00
4.122380164987561102e+00,4.303714528953011431e+00
4.396345320023169023e+00,5.876882662936733226e+00
4.312772265533002525e+00,4.513449373964184552e+00
2.640292710657372588e+00,6.597584506446801278e+00
5.087229290014835925e+00,5.464997527763408414e+00
4.511805651168833364e+00,6.250410210651889287e+00
5.003852076658104053e+00,5.912873523228743267e+00
3.608073979982375779e+00,4.907005577452197009e+00
4.052137315534155348e+00,4.972628118491291715e+00
2.513560565743451658e+00,4.809910645333586032e+00
2.838599686523509025e+00,4.867398723226664004e+00
4.482943376294762139e+00,4.431183731247776869e+00
3.524218844301946429e+00,5.112153702330775040e+00
4.027873671675731515e+00,4.890965230915724327e+00
5.686978366111779870e+00,5.802926327444573928e+00
4.636481566320573400e+00,5.661796748292502457e+00
4.638782585556843863e+00,4.606437956502975162e+00
5.052557401204870402e+00,4.556901362335558758e+00
4.287966518188175868e+00,5.077011809835605405e+00
3.131433603572798319e+00,4.353454220928305141e+00
2.785561809736898375e+00,4.112483456623174938e+00
